---------------------------------------------
NOTE: The Hardness and Resistance values are the raw base values in the fields
of the Block class in question. The actual final values may be different
for different states of the block, or they may depend on a TileEntity etc.
---------------------------------------------
Mod name, Registry name, Hardness, Resistance
Quark, quark:potted_yellow_blossom_sapling, 0.00, 0.00
Quark, quark:prismarine_brick_vertical_slab, 1.50, 6.00
Quark, quark:prismarine_chest, 1.50, 6.00
Quark, quark:prismarine_trapped_chest, 1.50, 6.00
Quark, quark:prismarine_vertical_slab, 1.50, 6.00
Quark, quark:purple_candle, 0.20, 0.20
Quark, quark:purple_framed_glass, 3.00, 10.00
Quark, quark:purple_framed_glass_pane, 3.00, 10.00
Quark, quark:purple_quilted_wool, 0.80, 0.80
Quark, quark:purple_shingles, 1.25, 4.20
Quark, quark:purple_shingles_slab, 1.25, 4.20
Quark, quark:purple_shingles_stairs, 1.25, 4.20
Quark, quark:purple_shingles_vertical_slab, 1.25, 4.20
Quark, quark:purple_stained_planks, 2.00, 3.00
Quark, quark:purple_stained_planks_slab, 2.00, 3.00
Quark, quark:purple_stained_planks_stairs, 2.00, 3.00
Quark, quark:purple_stained_planks_vertical_slab, 2.00, 3.00
Quark, quark:purple_stool, 0.20, 0.20
Quark, quark:purpur_chest, 1.50, 6.00
Quark, quark:purpur_trapped_chest, 1.50, 6.00
Quark, quark:purpur_vertical_slab, 2.00, 6.00
Quark, quark:quartz_vertical_slab, 2.00, 6.00
Quark, quark:red_blossom_hedge, 2.00, 3.00
Quark, quark:red_blossom_leaf_carpet, 0.00, 0.00
Quark, quark:red_blossom_leaves, 0.20, 0.20
Quark, quark:red_blossom_sapling, 0.00, 0.00
Quark, quark:red_candle, 0.20, 0.20
Quark, quark:red_crystal, 0.30, 0.00
Quark, quark:red_crystal_cluster, 0.30, 0.00
Quark, quark:red_crystal_pane, 0.30, 0.00
Quark, quark:red_framed_glass, 3.00, 10.00
Quark, quark:red_framed_glass_pane, 3.00, 10.00
Quark, quark:red_nether_brick_vertical_slab, 2.00, 6.00
Quark, quark:red_quilted_wool, 0.80, 0.80
Quark, quark:red_sandstone_bricks, 2.00, 6.00
Quark, quark:red_sandstone_bricks_slab, 2.00, 6.00
Quark, quark:red_sandstone_bricks_stairs, 2.00, 6.00
Quark, quark:red_sandstone_bricks_vertical_slab, 2.00, 6.00
Quark, quark:red_sandstone_bricks_wall, 2.00, 6.00
Quark, quark:red_sandstone_vertical_slab, 2.00, 6.00
Quark, quark:red_shingles, 1.25, 4.20
Quark, quark:red_shingles_slab, 1.25, 4.20
Quark, quark:red_shingles_stairs, 1.25, 4.20
Quark, quark:red_shingles_vertical_slab, 1.25, 4.20
Quark, quark:red_slime_block, 0.00, 0.00
Quark, quark:red_stained_planks, 2.00, 3.00
Quark, quark:red_stained_planks_slab, 2.00, 3.00
Quark, quark:red_stained_planks_stairs, 2.00, 3.00
Quark, quark:red_stained_planks_vertical_slab, 2.00, 3.00
Quark, quark:red_stool, 0.20, 0.20
Quark, quark:redstone_inductor, 0.00, 0.00
Quark, quark:redstone_randomizer, 0.00, 0.00
Quark, quark:root, 0.20, 0.20
Quark, quark:rope, 0.50, 0.50
Quark, quark:rusty_iron_plate, 5.00, 6.00
Quark, quark:rusty_iron_plate_slab, 5.00, 6.00
Quark, quark:rusty_iron_plate_stairs, 5.00, 6.00
Quark, quark:rusty_iron_plate_vertical_slab, 5.00, 6.00
Quark, quark:sandstone_bricks, 2.00, 6.00
Quark, quark:sandstone_bricks_slab, 2.00, 6.00
Quark, quark:sandstone_bricks_stairs, 2.00, 6.00
Quark, quark:sandstone_bricks_vertical_slab, 2.00, 6.00
Quark, quark:sandstone_bricks_wall, 2.00, 6.00
Quark, quark:sandstone_vertical_slab, 2.00, 6.00
Quark, quark:sandy_bricks, 2.00, 6.00
Quark, quark:sandy_bricks_slab, 2.00, 6.00
Quark, quark:sandy_bricks_stairs, 2.00, 6.00
Quark, quark:sandy_bricks_vertical_slab, 2.00, 6.00
Quark, quark:sandy_bricks_wall, 2.00, 6.00
Quark, quark:shallow_dirt, 0.50, 0.50
Quark, quark:shingles, 1.25, 4.20
Quark, quark:shingles_slab, 1.25, 4.20
Quark, quark:shingles_stairs, 1.25, 4.20
Quark, quark:shingles_vertical_slab, 1.25, 4.20
Quark, quark:slate, 1.50, 6.00
Quark, quark:slate_bricks, 1.50, 6.00
Quark, quark:slate_bricks_slab, 1.50, 6.00
Quark, quark:slate_bricks_stairs, 1.50, 6.00
Quark, quark:slate_bricks_vertical_slab, 1.50, 6.00
Quark, quark:slate_bricks_wall, 1.50, 6.00
Quark, quark:slate_pavement, 1.50, 6.00
Quark, quark:slate_pillar, 1.50, 6.00
Quark, quark:slate_slab, 1.50, 6.00
Quark, quark:slate_speleothem, 1.50, 1.50
Quark, quark:slate_stairs, 1.50, 6.00
Quark, quark:slate_vertical_slab, 1.50, 6.00
Quark, quark:slate_wall, 1.50, 6.00
Quark, quark:smooth_basalt, 1.25, 4.20
Quark, quark:smooth_basalt_slab, 1.25, 4.20
Quark, quark:smooth_basalt_stairs, 1.25, 4.20
Quark, quark:smooth_basalt_vertical_slab, 1.25, 4.20
Quark, quark:smooth_basalt_wall, 1.25, 4.20
Quark, quark:smooth_biotite, 0.80, 0.80
Quark, quark:smooth_biotite_slab, 0.80, 0.80
Quark, quark:smooth_biotite_stairs, 0.80, 0.80
Quark, quark:smooth_biotite_vertical_slab, 0.80, 0.80
Quark, quark:smooth_quartz_vertical_slab, 2.00, 6.00
Quark, quark:smooth_red_sandstone_vertical_slab, 2.00, 6.00
Quark, quark:smooth_sandstone_vertical_slab, 2.00, 6.00
Quark, quark:smooth_soul_sandstone, 0.80, 0.80
Quark, quark:smooth_soul_sandstone_slab, 0.80, 0.80
Quark, quark:smooth_soul_sandstone_stairs, 0.80, 0.80
Quark, quark:smooth_soul_sandstone_vertical_slab, 0.80, 0.80
Quark, quark:smooth_stone_vertical_slab, 2.00, 6.00
Quark, quark:snow_bricks, 2.00, 6.00
Quark, quark:snow_bricks_slab, 2.00, 6.00
Quark, quark:snow_bricks_stairs, 2.00, 6.00
Quark, quark:snow_bricks_vertical_slab, 2.00, 6.00
Quark, quark:snow_bricks_wall, 2.00, 6.00
Quark, quark:soul_sandstone, 0.80, 0.80
Quark, quark:soul_sandstone_bricks, 2.00, 6.00
Quark, quark:soul_sandstone_bricks_slab, 2.00, 6.00
Quark, quark:soul_sandstone_bricks_stairs, 2.00, 6.00
Quark, quark:soul_sandstone_bricks_vertical_slab, 2.00, 6.00
Quark, quark:soul_sandstone_bricks_wall, 2.00, 6.00
Quark, quark:soul_sandstone_slab, 0.80, 0.80
Quark, quark:soul_sandstone_stairs, 0.80, 0.80
Quark, quark:soul_sandstone_vertical_slab, 0.80, 0.80
Quark, quark:soul_sandstone_wall, 0.80, 0.80
Quark, quark:spruce_bookshelf, 1.50, 1.50
Quark, quark:spruce_chest, 2.50, 2.50
Quark, quark:spruce_hedge, 2.00, 3.00
Quark, quark:spruce_ladder, 0.40, 0.40
Quark, quark:spruce_leaf_carpet, 0.00, 0.00
Quark, quark:spruce_post, 2.00, 3.00
Quark, quark:spruce_trapped_chest, 2.50, 2.50
Quark, quark:spruce_vertical_slab, 2.00, 3.00
Quark, quark:stick_block, 0.50, 0.50
Quark, quark:stone_brick_lamp, 1.50, 6.00
Quark, quark:stone_brick_vertical_slab, 2.00, 6.00
Quark, quark:stone_lamp, 1.50, 6.00
Quark, quark:stone_speleothem, 1.50, 1.50
Quark, quark:stone_vertical_slab, 2.00, 6.00
Quark, quark:stripped_acacia_post, 2.00, 3.00
Quark, quark:stripped_birch_post, 2.00, 3.00
Quark, quark:stripped_crimson_post, 2.00, 3.00
Quark, quark:stripped_dark_oak_post, 2.00, 3.00
Quark, quark:stripped_jungle_post, 2.00, 3.00
Quark, quark:stripped_oak_post, 2.00, 3.00
Quark, quark:stripped_spruce_post, 2.00, 3.00
Quark, quark:stripped_warped_post, 2.00, 3.00
Quark, quark:sturdy_stone, 4.00, 10.00
Quark, quark:sugar_cane_block, 0.50, 0.50
Quark, quark:tallow_block, 0.60, 0.60
Quark, quark:thatch, 0.50, 0.50
Quark, quark:thatch_slab, 0.50, 0.50
Quark, quark:thatch_stairs, 0.50, 0.50
Quark, quark:thatch_vertical_slab, 0.50, 0.50
Quark, quark:turf, 0.60, 0.60
Quark, quark:turf_slab, 0.60, 0.60
Quark, quark:turf_stairs, 0.60, 0.60
Quark, quark:turf_vertical_slab, 0.60, 0.60
Quark, quark:twisted_blackstone_bricks, 2.00, 6.00
Quark, quark:twisted_blackstone_bricks_slab, 2.00, 6.00
Quark, quark:twisted_blackstone_bricks_stairs, 2.00, 6.00
Quark, quark:twisted_blackstone_bricks_vertical_slab, 2.00, 6.00
Quark, quark:twisted_blackstone_bricks_wall, 2.00, 6.00
Quark, quark:vanilla_basalt_bricks, 1.25, 4.20
Quark, quark:vanilla_basalt_bricks_slab, 1.25, 4.20
Quark, quark:vanilla_basalt_bricks_stairs, 1.25, 4.20
Quark, quark:vanilla_basalt_bricks_vertical_slab, 1.25, 4.20
Quark, quark:vanilla_basalt_bricks_wall, 1.25, 4.20
Quark, quark:vertical_acacia_planks, 2.00, 3.00
Quark, quark:vertical_birch_planks, 2.00, 3.00
Quark, quark:vertical_black_stained_planks, 2.00, 3.00
Quark, quark:vertical_blue_stained_planks, 2.00, 3.00
Quark, quark:vertical_brown_stained_planks, 2.00, 3.00
Quark, quark:vertical_crimson_planks, 2.00, 3.00
Quark, quark:vertical_cyan_stained_planks, 2.00, 3.00
Quark, quark:vertical_dark_oak_planks, 2.00, 3.00
Quark, quark:vertical_gray_stained_planks, 2.00, 3.00
Quark, quark:vertical_green_stained_planks, 2.00, 3.00
Quark, quark:vertical_jungle_planks, 2.00, 3.00
Quark, quark:vertical_light_blue_stained_planks, 2.00, 3.00
Quark, quark:vertical_light_gray_stained_planks, 2.00, 3.00
Quark, quark:vertical_lime_stained_planks, 2.00, 3.00
Quark, quark:vertical_magenta_stained_planks, 2.00, 3.00
Quark, quark:vertical_oak_planks, 2.00, 3.00
Quark, quark:vertical_orange_stained_planks, 2.00, 3.00
Quark, quark:vertical_pink_stained_planks, 2.00, 3.00
Quark, quark:vertical_purple_stained_planks, 2.00, 3.00
Quark, quark:vertical_red_stained_planks, 2.00, 3.00
Quark, quark:vertical_spruce_planks, 2.00, 3.00
Quark, quark:vertical_warped_planks, 2.00, 3.00
Quark, quark:vertical_white_stained_planks, 2.00, 3.00
Quark, quark:vertical_yellow_stained_planks, 2.00, 3.00
Quark, quark:violet_crystal, 0.30, 0.00
Quark, quark:violet_crystal_cluster, 0.30, 0.00
Quark, quark:violet_crystal_pane, 0.30, 0.00
Quark, quark:warped_bookshelf, 1.50, 1.50
Quark, quark:warped_chest, 2.50, 2.50
Quark, quark:warped_ladder, 0.40, 0.40
Quark, quark:warped_post, 2.00, 3.00
Quark, quark:warped_trapped_chest, 2.50, 2.50
Quark, quark:warped_vertical_slab, 2.00, 3.00
Quark, quark:waxed_black_crystal, 0.30, 0.00
Quark, quark:waxed_blue_crystal, 0.30, 0.00
Quark, quark:waxed_green_crystal, 0.30, 0.00
Quark, quark:waxed_indigo_crystal, 0.30, 0.00
Quark, quark:waxed_orange_crystal, 0.30, 0.00
Quark, quark:waxed_red_crystal, 0.30, 0.00
Quark, quark:waxed_violet_crystal, 0.30, 0.00
Quark, quark:waxed_white_crystal, 0.30, 0.00
Quark, quark:waxed_yellow_crystal, 0.30, 0.00
Quark, quark:weather_sensor, 0.20, 0.20
Quark, quark:weeping_blackstone_bricks, 2.00, 6.00
Quark, quark:weeping_blackstone_bricks_slab, 2.00, 6.00
Quark, quark:weeping_blackstone_bricks_stairs, 2.00, 6.00
Quark, quark:weeping_blackstone_bricks_vertical_slab, 2.00, 6.00
Quark, quark:weeping_blackstone_bricks_wall, 2.00, 6.00
Quark, quark:white_candle, 0.20, 0.20
Quark, quark:white_crystal, 0.30, 0.00
Quark, quark:white_crystal_cluster, 0.30, 0.00
Quark, quark:white_crystal_pane, 0.30, 0.00
Quark, quark:white_framed_glass, 3.00, 10.00
Quark, quark:white_framed_glass_pane, 3.00, 10.00
Quark, quark:white_quilted_wool, 0.80, 0.80
Quark, quark:white_shingles, 1.25, 4.20
Quark, quark:white_shingles_slab, 1.25, 4.20
Quark, quark:white_shingles_stairs, 1.25, 4.20
Quark, quark:white_shingles_vertical_slab, 1.25, 4.20
Quark, quark:white_stained_planks, 2.00, 3.00
Quark, quark:white_stained_planks_slab, 2.00, 3.00
Quark, quark:white_stained_planks_stairs, 2.00, 3.00
Quark, quark:white_stained_planks_vertical_slab, 2.00, 3.00
Quark, quark:white_stool, 0.20, 0.20
Quark, quark:yellow_blossom_hedge, 2.00, 3.00
Quark, quark:yellow_blossom_leaf_carpet, 0.00, 0.00
Quark, quark:yellow_blossom_leaves, 0.20, 0.20
Quark, quark:yellow_blossom_sapling, 0.00, 0.00
Quark, quark:yellow_candle, 0.20, 0.20
Quark, quark:yellow_crystal, 0.30, 0.00
Quark, quark:yellow_crystal_cluster, 0.30, 0.00
Quark, quark:yellow_crystal_pane, 0.30, 0.00
Quark, quark:yellow_framed_glass, 3.00, 10.00
Quark, quark:yellow_framed_glass_pane, 3.00, 10.00
Quark, quark:yellow_quilted_wool, 0.80, 0.80
Quark, quark:yellow_shingles, 1.25, 4.20
Quark, quark:yellow_shingles_slab, 1.25, 4.20
Quark, quark:yellow_shingles_stairs, 1.25, 4.20
Quark, quark:yellow_shingles_vertical_slab, 1.25, 4.20
Quark, quark:yellow_slime_block, 0.00, 0.00
Quark, quark:yellow_stained_planks, 2.00, 3.00
Quark, quark:yellow_stained_planks_slab, 2.00, 3.00
Quark, quark:yellow_stained_planks_stairs, 2.00, 3.00
Quark, quark:yellow_stained_planks_vertical_slab, 2.00, 3.00
Quark, quark:yellow_stool, 0.20, 0.20
Simply Stacked Dimensions, simplystacked:cloud, 0.30, 0.30
Sophisticated Backpacks, sophisticatedbackpacks:backpack, 0.80, 0.80
Sophisticated Backpacks, sophisticatedbackpacks:diamond_backpack, 0.80, 0.80
Sophisticated Backpacks, sophisticatedbackpacks:gold_backpack, 0.80, 0.80
Sophisticated Backpacks, sophisticatedbackpacks:iron_backpack, 0.80, 0.80
Sophisticated Backpacks, sophisticatedbackpacks:netherite_backpack, 0.80, 0.80
Storage Drawers, storagedrawers:acacia_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:acacia_trim, 5.00, 5.00
Storage Drawers, storagedrawers:birch_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:birch_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:birch_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:birch_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:birch_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:birch_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:birch_trim, 5.00, 5.00
Storage Drawers, storagedrawers:compacting_drawers_3, 10.00, 10.00
Storage Drawers, storagedrawers:controller, 5.00, 5.00
Storage Drawers, storagedrawers:controller_slave, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:crimson_trim, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:dark_oak_trim, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:jungle_trim, 5.00, 5.00
Storage Drawers, storagedrawers:oak_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:oak_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:oak_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:oak_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:oak_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:oak_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:oak_trim, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:spruce_trim, 5.00, 5.00
Storage Drawers, storagedrawers:warped_full_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:warped_full_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:warped_full_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:warped_half_drawers_1, 5.00, 5.00
Storage Drawers, storagedrawers:warped_half_drawers_2, 5.00, 5.00
Storage Drawers, storagedrawers:warped_half_drawers_4, 5.00, 5.00
Storage Drawers, storagedrawers:warped_trim, 5.00, 5.00
Structure Gel API, structure_gel:blue_gel, 0.00, 0.00
Structure Gel API, structure_gel:cyan_gel, 0.00, 0.00
Structure Gel API, structure_gel:green_gel, 0.00, 0.00
Structure Gel API, structure_gel:orange_gel, 0.00, 0.00
Structure Gel API, structure_gel:red_gel, 0.00, 0.00
Structure Gel API, structure_gel:yellow_gel, 0.00, 0.00
Structurize, structurize:acacia_blockpaperwall, 3.00, 1.00
Structurize, structurize:beige_brick_slab, 2.00, 6.00
Structurize, structurize:beige_brick_stairs, 2.00, 6.00
Structurize, structurize:beige_brick_wall, 2.00, 6.00
Structurize, structurize:beige_bricks, 2.00, 6.00
Structurize, structurize:beige_stone_brick_slab, 2.00, 6.00
Structurize, structurize:beige_stone_brick_stairs, 2.00, 6.00
Structurize, structurize:beige_stone_brick_wall, 2.00, 6.00
Structurize, structurize:beige_stone_bricks, 2.00, 6.00
Structurize, structurize:birch_blockpaperwall, 3.00, 1.00
Structurize, structurize:black_clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:black_clay_birch_shingle, 3.00, 3.00
Structurize, structurize:black_clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:black_clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:black_clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:black_clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:black_clay_oak_shingle, 3.00, 3.00
Structurize, structurize:black_clay_shingle_slab, 3.00, 1.00
Structurize, structurize:black_clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:black_clay_warped_shingle, 3.00, 3.00
Structurize, structurize:black_floating_carpet, 0.10, 0.10
Structurize, structurize:blackstone_acacia_shingle, 3.00, 3.00
Structurize, structurize:blackstone_birch_shingle, 3.00, 3.00
Structurize, structurize:blackstone_cactus_shingle, 3.00, 3.00
Structurize, structurize:blackstone_crimson_shingle, 3.00, 3.00
Structurize, structurize:blackstone_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:blackstone_jungle_shingle, 3.00, 3.00
Structurize, structurize:blackstone_oak_shingle, 3.00, 3.00
Structurize, structurize:blackstone_shingle_slab, 3.00, 1.00
Structurize, structurize:blackstone_spruce_shingle, 3.00, 3.00
Structurize, structurize:blackstone_warped_shingle, 3.00, 3.00
Structurize, structurize:blockbarreldeco_onside, 3.00, 1.00
Structurize, structurize:blockbarreldeco_standing, 3.00, 1.00
Structurize, structurize:blockcactusdoor, 2.00, 3.00
Structurize, structurize:blockcactusfence, 2.00, 3.00
Structurize, structurize:blockcactusfencegate, 2.00, 3.00
Structurize, structurize:blockcactusplank, 2.00, 3.00
Structurize, structurize:blockcactusslab, 2.00, 3.00
Structurize, structurize:blockcactusstair, 2.00, 6.00
Structurize, structurize:blockcactustrapdoor, 2.00, 3.00
Structurize, structurize:blockfluidsubstitution, 0.00, 1.00
Structurize, structurize:blocksolidsubstitution, 0.00, 1.00
Structurize, structurize:blocksubstitution, 0.00, 1.00
Structurize, structurize:blocktagsubstitution, 0.00, 1.00
Structurize, structurize:blue_clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_birch_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_oak_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_shingle_slab, 3.00, 1.00
Structurize, structurize:blue_clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:blue_clay_warped_shingle, 3.00, 3.00
Structurize, structurize:blue_floating_carpet, 0.10, 0.10
Structurize, structurize:blue_slate_acacia_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_birch_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_cactus_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_crimson_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_jungle_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_oak_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_shingle_slab, 3.00, 1.00
Structurize, structurize:blue_slate_spruce_shingle, 3.00, 3.00
Structurize, structurize:blue_slate_warped_shingle, 3.00, 3.00
Structurize, structurize:brown_brick_slab, 2.00, 6.00
Structurize, structurize:brown_brick_stairs, 2.00, 6.00
Structurize, structurize:brown_brick_wall, 2.00, 6.00
Structurize, structurize:brown_bricks, 2.00, 6.00
Structurize, structurize:brown_clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_birch_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_oak_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_shingle_slab, 3.00, 1.00
Structurize, structurize:brown_clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:brown_clay_warped_shingle, 3.00, 3.00
Structurize, structurize:brown_floating_carpet, 0.10, 0.10
Structurize, structurize:brown_stone_brick_slab, 2.00, 6.00
Structurize, structurize:brown_stone_brick_stairs, 2.00, 6.00
Structurize, structurize:brown_stone_brick_wall, 2.00, 6.00
Structurize, structurize:brown_stone_bricks, 2.00, 6.00
Structurize, structurize:cactus_blockpaperwall, 3.00, 1.00
Structurize, structurize:clay_acacia_shingle, 3.00, 3.00
Structurize, structurize:clay_birch_shingle, 3.00, 3.00
Structurize, structurize:clay_cactus_shingle, 3.00, 3.00
Structurize, structurize:clay_crimson_shingle, 3.00, 3.00
Structurize, structurize:clay_dark_oak_shingle, 3.00, 3.00
Structurize, structurize:clay_jungle_shingle, 3.00, 3.00
Structurize, structurize:clay_oak_shingle, 3.00, 3.00
Structurize, structurize:clay_shingle_slab, 3.00, 1.00
Structurize, structurize:clay_spruce_shingle, 3.00, 3.00
Structurize, structurize:clay_warped_shingle, 3.00, 3.00
